ANO;MÊS;KEY;UF_ORIGEM;PRODUTO;LOCALIZAÇÃO;PRODUÇÃO;REGIÃO NORDESTE;REGIÃO NORTE;REGIÃO SUDESTE;REGIÃO SUL
2009;1;2009-1;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;2;2009-2;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;3;2009-3;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;4;2009-4;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;5;2009-5;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;6;2009-6;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;7;2009-7;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;8;2009-8;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;9;2009-9;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;10;2009-10;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;11;2009-11;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;12;2009-12;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2009;1;2009-1;SE;PETRÓLEO;MAR;48714.06;1.0;0.0;0.0;0.0
2009;2;2009-2;SE;PETRÓLEO;MAR;41635.13;1.0;0.0;0.0;0.0
2009;3;2009-3;SE;PETRÓLEO;MAR;44459.4;1.0;0.0;0.0;0.0
2009;4;2009-4;SE;PETRÓLEO;MAR;35849.04;1.0;0.0;0.0;0.0
2009;5;2009-5;SE;PETRÓLEO;MAR;40120.7;1.0;0.0;0.0;0.0
2009;6;2009-6;SE;PETRÓLEO;MAR;40193.82;1.0;0.0;0.0;0.0
2009;7;2009-7;SE;PETRÓLEO;MAR;41416.5;1.0;0.0;0.0;0.0
2009;8;2009-8;SE;PETRÓLEO;MAR;38227.08;1.0;0.0;0.0;0.0
2009;9;2009-9;SE;PETRÓLEO;MAR;56836.61;1.0;0.0;0.0;0.0
2009;10;2009-10;SE;PETRÓLEO;MAR;56343.98;1.0;0.0;0.0;0.0
2009;11;2009-11;SE;PETRÓLEO;MAR;57594.35;1.0;0.0;0.0;0.0
2009;12;2009-12;SE;PETRÓLEO;MAR;57486.2;1.0;0.0;0.0;0.0
2009;1;2009-1;SP;PETRÓLEO;MAR;3256;0.0;0.0;1.0;0.0
2009;2;2009-2;SP;PETRÓLEO;MAR;2839.13;0.0;0.0;1.0;0.0
2009;3;2009-3;SP;PETRÓLEO;MAR;3047.24;0.0;0.0;1.0;0.0
2009;4;2009-4;SP;PETRÓLEO;MAR;3183.43;0.0;0.0;1.0;0.0
2009;5;2009-5;SP;PETRÓLEO;MAR;3599.31;0.0;0.0;1.0;0.0
2009;6;2009-6;SP;PETRÓLEO;MAR;3512.64;0.0;0.0;1.0;0.0
2009;7;2009-7;SP;PETRÓLEO;MAR;3548.38;0.0;0.0;1.0;0.0
2009;8;2009-8;SP;PETRÓLEO;MAR;2597.03;0.0;0.0;1.0;0.0
2009;9;2009-9;SP;PETRÓLEO;MAR;6608.36;0.0;0.0;1.0;0.0
2009;10;2009-10;SP;PETRÓLEO;MAR;8440.75;0.0;0.0;1.0;0.0
2009;11;2009-11;SP;PETRÓLEO;MAR;5958.91;0.0;0.0;1.0;0.0
2009;12;2009-12;SP;PETRÓLEO;MAR;6410.95;0.0;0.0;1.0;0.0
2009;1;2009-1;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;2;2009-2;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;3;2009-3;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;4;2009-4;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;5;2009-5;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;6;2009-6;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;7;2009-7;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;8;2009-8;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;9;2009-9;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;10;2009-10;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;11;2009-11;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;12;2009-12;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2009;1;2009-1;RJ;PETRÓLEO;MAR;7914881.95;0.0;0.0;1.0;0.0
2009;2;2009-2;RJ;PETRÓLEO;MAR;7268413;0.0;0.0;1.0;0.0
2009;3;2009-3;RJ;PETRÓLEO;MAR;8153621.86;0.0;0.0;1.0;0.0
2009;4;2009-4;RJ;PETRÓLEO;MAR;7881021.11;0.0;0.0;1.0;0.0
2009;5;2009-5;RJ;PETRÓLEO;MAR;8221855.63;0.0;0.0;1.0;0.0
2009;6;2009-6;RJ;PETRÓLEO;MAR;7833672.48;0.0;0.0;1.0;0.0
2009;7;2009-7;RJ;PETRÓLEO;MAR;8121644.01;0.0;0.0;1.0;0.0
2009;8;2009-8;RJ;PETRÓLEO;MAR;8261781.29;0.0;0.0;1.0;0.0
2009;9;2009-9;RJ;PETRÓLEO;MAR;8122121;0.0;0.0;1.0;0.0
2009;10;2009-10;RJ;PETRÓLEO;MAR;8311836;0.0;0.0;1.0;0.0
2009;11;2009-11;RJ;PETRÓLEO;MAR;7980188.01;0.0;0.0;1.0;0.0
2009;12;2009-12;RJ;PETRÓLEO;MAR;8149945.54;0.0;0.0;1.0;0.0
2009;1;2009-1;BA;PETRÓLEO;MAR;2768.57;1.0;0.0;0.0;0.0
2009;2;2009-2;BA;PETRÓLEO;MAR;3468.32;1.0;0.0;0.0;0.0
2009;3;2009-3;BA;PETRÓLEO;MAR;3598.78;1.0;0.0;0.0;0.0
2009;4;2009-4;BA;PETRÓLEO;MAR;3399.16;1.0;0.0;0.0;0.0
2009;5;2009-5;BA;PETRÓLEO;MAR;4195.87;1.0;0.0;0.0;0.0
2009;6;2009-6;BA;PETRÓLEO;MAR;4716.35;1.0;0.0;0.0;0.0
2009;7;2009-7;BA;PETRÓLEO;MAR;5522.53;1.0;0.0;0.0;0.0
2009;8;2009-8;BA;PETRÓLEO;MAR;5317.94;1.0;0.0;0.0;0.0
2009;9;2009-9;BA;PETRÓLEO;MAR;5656.02;1.0;0.0;0.0;0.0
2009;10;2009-10;BA;PETRÓLEO;MAR;5432;1.0;0.0;0.0;0.0
2009;11;2009-11;BA;PETRÓLEO;MAR;4399.5;1.0;0.0;0.0;0.0
2009;12;2009-12;BA;PETRÓLEO;MAR;5332.54;1.0;0.0;0.0;0.0
2009;1;2009-1;ES;PETRÓLEO;MAR;375406.65;0.0;0.0;1.0;0.0
2009;2;2009-2;ES;PETRÓLEO;MAR;298007.49;0.0;0.0;1.0;0.0
2009;3;2009-3;ES;PETRÓLEO;MAR;428817.78;0.0;0.0;1.0;0.0
2009;4;2009-4;ES;PETRÓLEO;MAR;414826.25;0.0;0.0;1.0;0.0
2009;5;2009-5;ES;PETRÓLEO;MAR;417254.08;0.0;0.0;1.0;0.0
2009;6;2009-6;ES;PETRÓLEO;MAR;340760.45;0.0;0.0;1.0;0.0
2009;7;2009-7;ES;PETRÓLEO;MAR;314148.94;0.0;0.0;1.0;0.0
2009;8;2009-8;ES;PETRÓLEO;MAR;381691.24;0.0;0.0;1.0;0.0
2009;9;2009-9;ES;PETRÓLEO;MAR;388872;0.0;0.0;1.0;0.0
2009;10;2009-10;ES;PETRÓLEO;MAR;473348;0.0;0.0;1.0;0.0
2009;11;2009-11;ES;PETRÓLEO;MAR;493864.65;0.0;0.0;1.0;0.0
2009;12;2009-12;ES;PETRÓLEO;MAR;660614.81;0.0;0.0;1.0;0.0
2009;1;2009-1;RN;PETRÓLEO;TERRA;252635.56;1.0;0.0;0.0;0.0
2009;2;2009-2;RN;PETRÓLEO;TERRA;231664.05;1.0;0.0;0.0;0.0
2009;3;2009-3;RN;PETRÓLEO;TERRA;258186.7;1.0;0.0;0.0;0.0
2009;4;2009-4;RN;PETRÓLEO;TERRA;240884.44;1.0;0.0;0.0;0.0
2009;5;2009-5;RN;PETRÓLEO;TERRA;237708.82;1.0;0.0;0.0;0.0
2009;6;2009-6;RN;PETRÓLEO;TERRA;233846.92;1.0;0.0;0.0;0.0
2009;7;2009-7;RN;PETRÓLEO;TERRA;250421.74;1.0;0.0;0.0;0.0
2009;8;2009-8;RN;PETRÓLEO;TERRA;248934.06;1.0;0.0;0.0;0.0
2009;9;2009-9;RN;PETRÓLEO;TERRA;232748.77;1.0;0.0;0.0;0.0
2009;10;2009-10;RN;PETRÓLEO;TERRA;241470.48;1.0;0.0;0.0;0.0
2009;11;2009-11;RN;PETRÓLEO;TERRA;232323.18;1.0;0.0;0.0;0.0
2009;12;2009-12;RN;PETRÓLEO;TERRA;247807.5;1.0;0.0;0.0;0.0
2009;1;2009-1;AL;PETRÓLEO;TERRA;27222.18;1.0;0.0;0.0;0.0
2009;2;2009-2;AL;PETRÓLEO;TERRA;24839.9;1.0;0.0;0.0;0.0
2009;3;2009-3;AL;PETRÓLEO;TERRA;28109.55;1.0;0.0;0.0;0.0
2009;4;2009-4;AL;PETRÓLEO;TERRA;27518.96;1.0;0.0;0.0;0.0
2009;5;2009-5;AL;PETRÓLEO;TERRA;27161.09;1.0;0.0;0.0;0.0
2009;6;2009-6;AL;PETRÓLEO;TERRA;28163.63;1.0;0.0;0.0;0.0
2009;7;2009-7;AL;PETRÓLEO;TERRA;29853.05;1.0;0.0;0.0;0.0
2009;8;2009-8;AL;PETRÓLEO;TERRA;32900.59;1.0;0.0;0.0;0.0
2009;9;2009-9;AL;PETRÓLEO;TERRA;32771.5;1.0;0.0;0.0;0.0
2009;10;2009-10;AL;PETRÓLEO;TERRA;34629.74;1.0;0.0;0.0;0.0
2009;11;2009-11;AL;PETRÓLEO;TERRA;30935.92;1.0;0.0;0.0;0.0
2009;12;2009-12;AL;PETRÓLEO;TERRA;32960.62;1.0;0.0;0.0;0.0
2009;1;2009-1;CE;PETRÓLEO;TERRA;10907.46;1.0;0.0;0.0;0.0
2009;2;2009-2;CE;PETRÓLEO;TERRA;9741.44;1.0;0.0;0.0;0.0
2009;3;2009-3;CE;PETRÓLEO;TERRA;10730.83;1.0;0.0;0.0;0.0
2009;4;2009-4;CE;PETRÓLEO;TERRA;10123.49;1.0;0.0;0.0;0.0
2009;5;2009-5;CE;PETRÓLEO;TERRA;10198.32;1.0;0.0;0.0;0.0
2009;6;2009-6;CE;PETRÓLEO;TERRA;9244.85;1.0;0.0;0.0;0.0
2009;7;2009-7;CE;PETRÓLEO;TERRA;10654.36;1.0;0.0;0.0;0.0
2009;8;2009-8;CE;PETRÓLEO;TERRA;10827.86;1.0;0.0;0.0;0.0
2009;9;2009-9;CE;PETRÓLEO;TERRA;10189.62;1.0;0.0;0.0;0.0
2009;10;2009-10;CE;PETRÓLEO;TERRA;9878.47;1.0;0.0;0.0;0.0
2009;11;2009-11;CE;PETRÓLEO;TERRA;9095.89;1.0;0.0;0.0;0.0
2009;12;2009-12;CE;PETRÓLEO;TERRA;9343.61;1.0;0.0;0.0;0.0
2009;1;2009-1;AM;PETRÓLEO;TERRA;161957;0.0;1.0;0.0;0.0
2009;2;2009-2;AM;PETRÓLEO;TERRA;147887;0.0;1.0;0.0;0.0
2009;3;2009-3;AM;PETRÓLEO;TERRA;155251;0.0;1.0;0.0;0.0
2009;4;2009-4;AM;PETRÓLEO;TERRA;161110;0.0;1.0;0.0;0.0
2009;5;2009-5;AM;PETRÓLEO;TERRA;165684;0.0;1.0;0.0;0.0
2009;6;2009-6;AM;PETRÓLEO;TERRA;163282;0.0;1.0;0.0;0.0
2009;7;2009-7;AM;PETRÓLEO;TERRA;168541;0.0;1.0;0.0;0.0
2009;8;2009-8;AM;PETRÓLEO;TERRA;165551;0.0;1.0;0.0;0.0
2009;9;2009-9;AM;PETRÓLEO;TERRA;158993;0.0;1.0;0.0;0.0
2009;10;2009-10;AM;PETRÓLEO;TERRA;165889;0.0;1.0;0.0;0.0
2009;11;2009-11;AM;PETRÓLEO;TERRA;172534;0.0;1.0;0.0;0.0
2009;12;2009-12;AM;PETRÓLEO;TERRA;176977;0.0;1.0;0.0;0.0
2009;1;2009-1;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;2;2009-2;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;3;2009-3;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;4;2009-4;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;5;2009-5;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;6;2009-6;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;7;2009-7;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;8;2009-8;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;9;2009-9;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;10;2009-10;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;11;2009-11;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;12;2009-12;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2009;1;2009-1;SE;PETRÓLEO;TERRA;166529.72;1.0;0.0;0.0;0.0
2009;2;2009-2;SE;PETRÓLEO;TERRA;151647.83;1.0;0.0;0.0;0.0
2009;3;2009-3;SE;PETRÓLEO;TERRA;162609.81;1.0;0.0;0.0;0.0
2009;4;2009-4;SE;PETRÓLEO;TERRA;165331.09;1.0;0.0;0.0;0.0
2009;5;2009-5;SE;PETRÓLEO;TERRA;169426.4;1.0;0.0;0.0;0.0
2009;6;2009-6;SE;PETRÓLEO;TERRA;163507.46;1.0;0.0;0.0;0.0
2009;7;2009-7;SE;PETRÓLEO;TERRA;172505.4;1.0;0.0;0.0;0.0
2009;8;2009-8;SE;PETRÓLEO;TERRA;175612.96;1.0;0.0;0.0;0.0
2009;9;2009-9;SE;PETRÓLEO;TERRA;166887.23;1.0;0.0;0.0;0.0
2009;10;2009-10;SE;PETRÓLEO;TERRA;169401.77;1.0;0.0;0.0;0.0
2009;11;2009-11;SE;PETRÓLEO;TERRA;167140.38;1.0;0.0;0.0;0.0
2009;12;2009-12;SE;PETRÓLEO;TERRA;169963.48;1.0;0.0;0.0;0.0
2009;1;2009-1;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;2;2009-2;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;3;2009-3;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;4;2009-4;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;5;2009-5;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;6;2009-6;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;7;2009-7;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;8;2009-8;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;9;2009-9;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;10;2009-10;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;11;2009-11;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;12;2009-12;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;1;2009-1;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;2;2009-2;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;3;2009-3;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;4;2009-4;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;5;2009-5;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;6;2009-6;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;7;2009-7;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;8;2009-8;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;9;2009-9;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;10;2009-10;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;11;2009-11;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;12;2009-12;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2009;1;2009-1;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;2;2009-2;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;3;2009-3;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;4;2009-4;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;5;2009-5;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;6;2009-6;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;7;2009-7;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;8;2009-8;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;9;2009-9;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;10;2009-10;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;11;2009-11;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;12;2009-12;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2009;1;2009-1;BA;PETRÓLEO;TERRA;198387.15;1.0;0.0;0.0;0.0
2009;2;2009-2;BA;PETRÓLEO;TERRA;180495.7;1.0;0.0;0.0;0.0
2009;3;2009-3;BA;PETRÓLEO;TERRA;197741.24;1.0;0.0;0.0;0.0
2009;4;2009-4;BA;PETRÓLEO;TERRA;188842.5;1.0;0.0;0.0;0.0
2009;5;2009-5;BA;PETRÓLEO;TERRA;196571.29;1.0;0.0;0.0;0.0
2009;6;2009-6;BA;PETRÓLEO;TERRA;187205.67;1.0;0.0;0.0;0.0
2009;7;2009-7;BA;PETRÓLEO;TERRA;195561.25;1.0;0.0;0.0;0.0
2009;8;2009-8;BA;PETRÓLEO;TERRA;196107.56;1.0;0.0;0.0;0.0
2009;9;2009-9;BA;PETRÓLEO;TERRA;190082.04;1.0;0.0;0.0;0.0
2009;10;2009-10;BA;PETRÓLEO;TERRA;201364.8;1.0;0.0;0.0;0.0
2009;11;2009-11;BA;PETRÓLEO;TERRA;195447.57;1.0;0.0;0.0;0.0
2009;12;2009-12;BA;PETRÓLEO;TERRA;200142.07;1.0;0.0;0.0;0.0
2009;1;2009-1;ES;PETRÓLEO;TERRA;64110.18;0.0;0.0;1.0;0.0
2009;2;2009-2;ES;PETRÓLEO;TERRA;58579.32;0.0;0.0;1.0;0.0
2009;3;2009-3;ES;PETRÓLEO;TERRA;54376.18;0.0;0.0;1.0;0.0
2009;4;2009-4;ES;PETRÓLEO;TERRA;49921.43;0.0;0.0;1.0;0.0
2009;5;2009-5;ES;PETRÓLEO;TERRA;64213.83;0.0;0.0;1.0;0.0
2009;6;2009-6;ES;PETRÓLEO;TERRA;66410.06;0.0;0.0;1.0;0.0
2009;7;2009-7;ES;PETRÓLEO;TERRA;66938.77;0.0;0.0;1.0;0.0
2009;8;2009-8;ES;PETRÓLEO;TERRA;66023.78;0.0;0.0;1.0;0.0
2009;9;2009-9;ES;PETRÓLEO;TERRA;58124.13;0.0;0.0;1.0;0.0
2009;10;2009-10;ES;PETRÓLEO;TERRA;61419.49;0.0;0.0;1.0;0.0
2009;11;2009-11;ES;PETRÓLEO;TERRA;57297.71;0.0;0.0;1.0;0.0
2009;12;2009-12;ES;PETRÓLEO;TERRA;61800;0.0;0.0;1.0;0.0
2010;1;2010-1;RN;PETRÓLEO;MAR;37302.98;1.0;0.0;0.0;0.0
2010;2;2010-2;RN;PETRÓLEO;MAR;33891.81;1.0;0.0;0.0;0.0
2010;3;2010-3;RN;PETRÓLEO;MAR;37404.65;1.0;0.0;0.0;0.0
2010;4;2010-4;RN;PETRÓLEO;MAR;35101.3;1.0;0.0;0.0;0.0
2010;5;2010-5;RN;PETRÓLEO;MAR;38987.33;1.0;0.0;0.0;0.0
2010;6;2010-6;RN;PETRÓLEO;MAR;38914.03;1.0;0.0;0.0;0.0
2010;7;2010-7;RN;PETRÓLEO;MAR;39657.67;1.0;0.0;0.0;0.0
2010;8;2010-8;RN;PETRÓLEO;MAR;41200.33;1.0;0.0;0.0;0.0
2010;9;2010-9;RN;PETRÓLEO;MAR;38694.58;1.0;0.0;0.0;0.0
2010;10;2010-10;RN;PETRÓLEO;MAR;39964.13;1.0;0.0;0.0;0.0
2010;11;2010-11;RN;PETRÓLEO;MAR;38852.89;1.0;0.0;0.0;0.0
2010;12;2010-12;RN;PETRÓLEO;MAR;43337.32;1.0;0.0;0.0;0.0
2010;1;2010-1;AL;PETRÓLEO;MAR;824.6;1.0;0.0;0.0;0.0
2010;2;2010-2;AL;PETRÓLEO;MAR;991.8;1.0;0.0;0.0;0.0
2010;3;2010-3;AL;PETRÓLEO;MAR;970.1;1.0;0.0;0.0;0.0
2010;4;2010-4;AL;PETRÓLEO;MAR;1227.1;1.0;0.0;0.0;0.0
2010;5;2010-5;AL;PETRÓLEO;MAR;1254.6;1.0;0.0;0.0;0.0
2010;6;2010-6;AL;PETRÓLEO;MAR;1147.6;1.0;0.0;0.0;0.0
2010;7;2010-7;AL;PETRÓLEO;MAR;1285;1.0;0.0;0.0;0.0
2010;8;2010-8;AL;PETRÓLEO;MAR;1283.7;1.0;0.0;0.0;0.0
2010;9;2010-9;AL;PETRÓLEO;MAR;1231.3;1.0;0.0;0.0;0.0
2010;10;2010-10;AL;PETRÓLEO;MAR;1183.9;1.0;0.0;0.0;0.0
2010;11;2010-11;AL;PETRÓLEO;MAR;1039.59;1.0;0.0;0.0;0.0
2010;12;2010-12;AL;PETRÓLEO;MAR;1122.19;1.0;0.0;0.0;0.0
2010;1;2010-1;CE;PETRÓLEO;MAR;27629;1.0;0.0;0.0;0.0
2010;2;2010-2;CE;PETRÓLEO;MAR;11996;1.0;0.0;0.0;0.0
2010;3;2010-3;CE;PETRÓLEO;MAR;30248;1.0;0.0;0.0;0.0
2010;4;2010-4;CE;PETRÓLEO;MAR;32786;1.0;0.0;0.0;0.0
2010;5;2010-5;CE;PETRÓLEO;MAR;36156;1.0;0.0;0.0;0.0
2010;6;2010-6;CE;PETRÓLEO;MAR;35273;1.0;0.0;0.0;0.0
2010;7;2010-7;CE;PETRÓLEO;MAR;34153;1.0;0.0;0.0;0.0
2010;8;2010-8;CE;PETRÓLEO;MAR;33595;1.0;0.0;0.0;0.0
2010;9;2010-9;CE;PETRÓLEO;MAR;29851;1.0;0.0;0.0;0.0
2010;10;2010-10;CE;PETRÓLEO;MAR;31322;1.0;0.0;0.0;0.0
2010;11;2010-11;CE;PETRÓLEO;MAR;26845;1.0;0.0;0.0;0.0
2010;12;2010-12;CE;PETRÓLEO;MAR;29641;1.0;0.0;0.0;0.0
2010;1;2010-1;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;2;2010-2;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;3;2010-3;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;4;2010-4;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;5;2010-5;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;6;2010-6;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;7;2010-7;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;8;2010-8;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;9;2010-9;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;10;2010-10;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;11;2010-11;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;12;2010-12;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2010;1;2010-1;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;2;2010-2;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;3;2010-3;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;4;2010-4;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;5;2010-5;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;6;2010-6;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;7;2010-7;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;8;2010-8;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;9;2010-9;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;10;2010-10;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;11;2010-11;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;12;2010-12;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2010;1;2010-1;SE;PETRÓLEO;MAR;52879.16;1.0;0.0;0.0;0.0
2010;2;2010-2;SE;PETRÓLEO;MAR;41733.37;1.0;0.0;0.0;0.0
2010;3;2010-3;SE;PETRÓLEO;MAR;43717.97;1.0;0.0;0.0;0.0
2010;4;2010-4;SE;PETRÓLEO;MAR;44045.64;1.0;0.0;0.0;0.0
2010;5;2010-5;SE;PETRÓLEO;MAR;44690.67;1.0;0.0;0.0;0.0
2010;6;2010-6;SE;PETRÓLEO;MAR;42724.48;1.0;0.0;0.0;0.0
2010;7;2010-7;SE;PETRÓLEO;MAR;36657.24;1.0;0.0;0.0;0.0
2010;8;2010-8;SE;PETRÓLEO;MAR;39742.96;1.0;0.0;0.0;0.0
2010;9;2010-9;SE;PETRÓLEO;MAR;40739.87;1.0;0.0;0.0;0.0
2010;10;2010-10;SE;PETRÓLEO;MAR;40868.21;1.0;0.0;0.0;0.0
2010;11;2010-11;SE;PETRÓLEO;MAR;24605.23;1.0;0.0;0.0;0.0
2010;12;2010-12;SE;PETRÓLEO;MAR;34638.85;1.0;0.0;0.0;0.0
2010;1;2010-1;SP;PETRÓLEO;MAR;7140.91;0.0;0.0;1.0;0.0
2010;2;2010-2;SP;PETRÓLEO;MAR;6717.12;0.0;0.0;1.0;0.0
2010;3;2010-3;SP;PETRÓLEO;MAR;30403.46;0.0;0.0;1.0;0.0
2010;4;2010-4;SP;PETRÓLEO;MAR;53890.96;0.0;0.0;1.0;0.0
2010;5;2010-5;SP;PETRÓLEO;MAR;89686.59;0.0;0.0;1.0;0.0
2010;6;2010-6;SP;PETRÓLEO;MAR;86662.32;0.0;0.0;1.0;0.0
2010;7;2010-7;SP;PETRÓLEO;MAR;94332.82;0.0;0.0;1.0;0.0
2010;8;2010-8;SP;PETRÓLEO;MAR;91805.97;0.0;0.0;1.0;0.0
2010;9;2010-9;SP;PETRÓLEO;MAR;86864.34;0.0;0.0;1.0;0.0
2010;10;2010-10;SP;PETRÓLEO;MAR;98482.38;0.0;0.0;1.0;0.0
2010;11;2010-11;SP;PETRÓLEO;MAR;81001.09;0.0;0.0;1.0;0.0
