ANO,MES,PAIS_DESTINO,UF_ORIGEM,QUANTIDADE,KG_LIQUIDO,VALOR_USD
2011,8,275,RJ,149314,140930118,101113946
2011,8,573,RJ,61600,57330703,39268034
2011,12,158,MG,0,160,251
2011,8,607,RJ,152971,143272401,102475400
2011,8,149,ES,154653,141398280,103487078
2011,12,715,RJ,301034,284014748,201144447
2011,6,158,RJ,256826,228721620,181143679
2011,9,249,RJ,153382,145253320,101769682
2011,9,586,MG,0,20,28
2011,11,715,RJ,149214,140395362,101563478
2011,5,249,MN,0,9,205
2011,7,361,RJ,162957,151158748,101918910
2011,10,249,ES,144849,132290620,92738102
2011,3,249,RJ,169183,156086023,90047295
2011,4,715,RJ,304658,283531831,181945957
2011,10,573,RJ,99745,92456342,61013703
2011,6,158,RJ,162347,150382210,107658880
2011,5,715,RJ,193106,180744838,141289808
2011,7,275,RJ,149274,140496791,102545951
2011,11,149,RJ,105190,95927990,69000879
2011,2,160,RJ,1015839,933835723,542691819
2011,1,158,RJ,59755,52280020,31295649
2011,8,158,RJ,130859,114488370,88647011
2011,8,160,RJ,298566,277248448,197316478
2011,8,249,RJ,509706,463517300,339208143
2011,8,607,RJ,154136,135316151,111485217
2012,9,245,RJ,75025,73069692,41202243
2012,6,607,SP,154458,136031567,104567234
2012,10,361,RJ,0,50,26
2012,1,160,RJ,304724,275259359,208773294
2012,11,77,RJ,41453,36404090,26440164
2012,3,97,MG,3,2700,4343
2012,2,815,RJ,79772,69792540,52167029
2012,8,249,RJ,364142,349152960,209822063
2012,8,249,PR,0,4,1
2012,4,97,MG,1,1260,2027
2012,9,607,RJ,152119,140507447,104961034
2012,9,589,RJ,59893,52532980,38676708
2012,12,249,ES,36832,33669278,25854991
2012,3,361,RJ,598182,555938171,429177721
2012,7,77,RJ,41719,40762616,21509957
2012,1,715,RJ,142216,131691929,93343708
2012,5,715,RJ,150741,142525223,103599081
2012,2,361,ES,155335,141745290,100065237
2012,2,158,RJ,75288,65951790,49244484
2012,8,245,ND,0,1,500
2012,4,149,RJ,111810,101976431,88221685
2012,9,158,RJ,20190,17532774,13901867
2012,7,715,RJ,152935,143135387,89043185
2012,11,249,ND,0,0,400
2012,10,77,RJ,47384,46313171,30054426
2012,5,245,ND,12542,11579910,8099411
2012,1,249,ES,45468,41585140,31373657
2012,9,249,ND,38642,35668370,22960752
2012,7,361,RJ,450946,421131590,269165437
2012,6,249,ND,64433,59590970,40942409
2012,5,249,ES,303851,277751130,209252195
2012,3,249,MN,0,6,18
2012,4,589,RJ,78501,68751523,60982128
2012,2,149,ES,43114,39316470,31605023
2012,8,715,RJ,107137,100094413,65827985
2012,2,607,RJ,150914,140274558,100459317
2012,4,249,RJ,241202,223314488,179743050
2012,11,158,RJ,353888,307506867,244409144
2012,7,149,ND,69950,64769460,37644069
2012,12,275,RJ,151492,143448059,100016336
2012,1,361,RJ,465024,435566570,303599486
2012,5,158,RJ,154376,134090759,120314785
2012,11,607,RJ,152173,141358593,100419111
2012,12,158,RJ,167537,145338690,109014824
2012,11,573,RJ,79739,75424647,53688239
2012,7,275,RJ,151900,141034501,99067771
2012,7,361,RJ,102172,95492786,60718743
2012,6,249,RJ,106618,97198214,80482397
2012,3,149,ES,47719,43629690,37746824
2012,8,715,SP,157062,148565290,97727562
2012,4,573,ND,61131,56863100,41949369
2012,2,764,SP,0,2,40
2012,2,715,RJ,164289,155117500,103428394
2012,5,249,RJ,551587,527203189,370998312
2012,6,249,RJ,364100,349155470,230171719
2012,5,249,RJ,405812,379320817,294120645
2012,1,249,RJ,710906,657043885,474327021
2012,7,158,ND,65159,60093620,35537989
2012,9,160,RJ,167520,145440620,113396007
2012,3,715,RJ,141780,131574424,93588170
2012,12,245,RJ,63808,58885820,39420232
2012,2,538,RJ,0,4,250
2012,8,249,ND,25761,23778910,15307168
2012,12,249,RJ,319547,311642157,175048274
2012,6,275,RJ,148967,140714595,103689345
2012,9,361,RJ,152101,141109503,103441955
2012,3,160,RJ,879174,811832381,594721449
2012,3,249,RJ,95242,88292653,62993264
2012,12,160,RJ,1404133,1310286526,948904896
2012,8,607,RJ,153668,142158395,96555604
2012,4,715,RJ,467385,435812328,345149523
2012,4,249,RJ,418927,384569509,303334595
2012,9,628,SP,0,3,6
2012,10,77,ES,95795,87642390,61055620
2012,9,249,ES,45917,41574950,31604135
2012,6,573,RJ,154416,144703393,109444917
2012,5,607,RJ,150768,140063263,108438704
2012,11,245,RJ,173479,169229986,102117964
2012,8,361,RJ,595387,558263776,347512072
2012,8,845,RJ,159974,138953590,97696163
2012,2,149,RJ,47679,46527803,28396800
2012,8,573,RJ,300756,284394481,173403241
2012,8,249,RJ,150869,142073049,89766101
2012,8,715,RJ,152461,140955775,83437954
2012,11,23,RJ,70076,66284600,47333009
2012,12,149,ES,454443,415397590,293906493
2012,10,715,ES,107244,96981086,73897340
2012,5,160,RJ,444838,416844339,340122440
2012,10,361,RJ,299490,280309413,197685303
2012,10,245,RJ,100217,93432128,64203777
2012,7,573,RJ,50684,47370437,30120321
2012,5,149,ES,45366,41636080,35388190
2012,7,249,RJ,225139,219585094,115567935
2012,4,160,RJ,977862,895529477,708729602
2012,2,573,RJ,119477,111134611,80615076
2012,3,245,RJ,91052,92619799,69614890
2012,11,160,RJ,570800,532371841,392619412
2012,3,249,RJ,570056,551644143,373639038
2012,6,160,RJ,146107,137457813,110129228
2012,11,715,RJ,150746,142665700,101718781
2012,3,275,RJ,75759,71690619,48998648
2012,3,573,RJ,54042,50318690,35084821
2012,4,573,RJ,26199,24369900,17978302
2012,9,160,RJ,523443,488463252,330856198
2012,7,589,RJ,75368,65899800,41162276
2012,2,361,RJ,431686,403132218,286694458
2012,2,149,RJ,100746,91855287,73409965
2012,4,573,RJ,148948,140862076,109017073
2012,9,149,ES,151438,136481097,88110831
2012,11,275,RJ,154478,146198203,104798326
2012,11,249,RJ,290500,265817307,180444422
2012,12,361,ES,79825,72471215,55021187
2012,9,361,RJ,302922,284094431,173683641
2012,2,160,RJ,302294,282090452,195469567
2012,8,589,RJ,73332,64495840,45625182
2012,3,249,ES,148244,135524200,103220871
2012,8,158,RJ,120143,105508520,70557433
2012,4,245,ND,25363,23391160,17121460
2012,11,361,RJ,151301,143115729,101604200
2012,6,77,RJ,60080,58875265,36107416
2012,5,573,ND,39364,36613562,25421336
2012,10,249,RJ,294380,284160001,177036708
2012,9,275,RJ,146464,138496168,92405733
2012,10,249,ND,0,18,2425
2012,6,245,ND,99463,93256733,52655302
2012,2,249,RJ,101584,94435675,70147509
2012,7,249,RJ,556552,521960838,341695961
2012,2,249,RJ,679315,628815167,445258935
2012,4,245,RJ,38044,35086740,25682191
2012,9,249,RJ,388989,377342105,234200549
2012,12,845,RJ,111593,97878560,69050583
2012,8,249,RJ,301292,284710958,178940401
2012,11,361,RJ,186064,180757627,118345929
2012,8,249,ES,196688,179592550,110234571
2012,2,573,RJ,75759,71690618,48734106
2012,4,361,RJ,302066,282303417,227463010
2012,6,361,RJ,254116,239635165,163000696
2012,3,607,RJ,150449,139832286,100436933
2012,5,245,RJ,18748,17369870,12149116
2012,10,160,RJ,283070,264820466,190352423
2012,1,158,RJ,168963,152674050,110262382
2012,8,573,RJ,128952,119693694,71385706
2012,4,275,RJ,148285,140205105,109147652
2012,8,275,RJ,150319,139631632,86547799
2012,5,158,RJ,202324,183959250,151906015
2012,3,158,RJ,226917,207562020,166417741
2012,6,249,ES,45444,41562960,33964638
2012,12,361,RJ,755611,712428776,494776817
2012,9,607,RJ,159679,138588005,107262401
2012,8,160,RJ,731598,673942178,493862957
2012,1,249,RJ,524369,497038146,332304370
2012,7,160,RJ,296179,276868063,206799087
2012,4,249,ND,25404,23456960,16457759
2013,10,149,ES,151368,138140050,97601039
2013,12,245,RJ,71650,69920186,38891258
2013,5,158,RJ,289059,252041700,178981177
2013,3,361,RJ,239829,229007248,148795774
2013,10,249,RJ,418684,388709260,264777156
2013,3,249,RJ,144051,135479514,100094985
2013,3,275,ES,31900,30206111,20896014
2013,1,249,RJ,294435,287584597,167947285
2013,4,149,ES,151509,138705860,94796414
2013,4,158,RJ,60438,53077010,40461982
2013,2,573,RJ,0,5,500
2013,11,249,RJ,159781,155527396,87123398
2013,8,361,RJ,178562,174359274,99944763
2013,1,149,ES,116498,106594910,70998621
2013,11,158,RJ,78332,74110655,45587880
2013,6,160,RJ,75877,66179950,44840822
2013,10,245,RJ,90662,88536016,54889685
2013,6,160,RJ,426454,398165251,250147330
2013,8,160,RJ,89828,87883638,53483503
2013,12,361,RJ,128720,126023942,72906945
2013,2,589,RJ,73706,64648190,46373011
2013,2,249,ND,0,0,10
2013,11,160,RJ,862177,802993558,537405292
2013,2,160,RJ,410497,386247871,267026825
2013,11,149,ES,146850,133832190,103714141
2013,10,361,RJ,134645,131309492,78470801
2013,3,245,RJ,97023,93507264,59888903
2013,12,149,ES,122431,112573230,76602502
2013,2,361,RJ,62214,60745119,28271704
2013,2,361,RJ,280977,261696346,188223901
2013,12,160,RJ,386221,351108691,239281914
2013,9,249,RJ,734464,694772356,437242096
2013,9,715,RJ,75530,70855133,45431198
2013,9,160,RJ,552984,518788698,363768282
2013,6,249,RJ,446647,418142189,250810108
2013,9,158,RJ,216747,188678000,140923514
2013,10,361,RJ,278575,260493223,168546742
2013,3,573,RJ,118900,112457330,77520958
2013,3,158,RJ,167230,145456560,108738212
2013,4,249,RJ,150427,141584290,98615664
2013,12,160,RJ,886975,825225681,536345943
2013,2,158,RJ,123869,115214189,77904076
2013,8,845,RJ,100564,93937267,60199280
2013,11,361,RJ,303109,283929122,180132511
2013,11,845,SP,161361,140868847,103793491
2013,3,249,RJ,107128,104722469,60284338
2013,7,249,ES,148148,135687170,88868434
2013,8,158,RJ,102745,100423667,58814976
2013,10,158,RJ,225802,202282018,140554025
2013,7,607,RJ,152210,141814446,84386771
2013,2,573,RJ,150752,142567648,98360419
2013,5,245,RJ,88163,89680958,53810629
2013,9,573,RJ,225215,211409186,135470360
2013,6,538,RJ,0,2,39
2013,6,158,RJ,163533,141750578,99706666
2013,7,361,RJ,95147,92805243,48885451
2013,1,249,ND,0,2,500
2013,5,249,ND,0,3,30
2013,1,275,ES,151300,143311723,96057817
2013,4,249,ND,0,2,1000
2013,7,589,RJ,57503,50309330,34188395
2013,12,715,RJ,76938,71775752,46415762
2013,4,245,RJ,234828,222962899,145018122
2013,9,149,ES,145113,132821090,92161013
2013,4,160,RJ,301866,283995467,193647978
2013,3,77,RJ,94767,92377037,58478981
2013,7,249,RJ,450889,431396773,253258766
2013,5,573,RJ,148911,140840346,87889357
2013,11,245,RJ,98947,96437118,58174342
2013,5,249,RJ,297433,278653136,166539570
2013,9,275,RJ,1,1439,1439
2013,4,97,MG,3,2700,4586
2013,9,607,RJ,158444,139446120,95279096
2013,7,573,RJ,150676,141412838,84490031
2013,7,245,RJ,71535,69716152,38836307
2013,10,160,RJ,291167,271108273,176038590
2013,12,361,ES,147247,139312013,84432619
2013,11,158,RJ,63827,56162830,40426312
2013,12,249,RJ,230133,221224288,124735476
2013,1,249,ES,114713,104996200,81094121
2013,5,361,RJ,13729,13355673,7533633
2013,11,573,RJ,151298,143203974,88055239
2013,4,249,RJ,0,320,253
2013,9,249,SP,167438,146474491,107294471
2013,11,160,RJ,287286,267296941,171974859
2013,11,77,RJ,33256,32330215,20020221
2013,4,249,RJ,103332,100934177,59199909
2013,12,573,RJ,142697,135134505,81823980
2013,5,249,RJ,413696,385080256,234596607
2013,12,361,RJ,296177,277387021,173609509
2013,5,361,RJ,298684,280921473,165408059
2013,2,149,ES,34798,31840040,24407874
2013,3,160,RJ,958852,893331622,655511568
2013,8,160,RJ,553846,517769859,342856821
2013,8,845,SP,162093,141814751,104318416
2013,6,249,RJ,144415,137705627,82788135
2013,9,23,RJ,67098,62123200,43523353
2013,9,249,RJ,154026,144706969,92650267
2013,11,23,RJ,62680,58225630,40143207
2013,12,158,RJ,246643,215526400,156379863
2013,8,249,RJ,618174,572415799,368384406
2013,7,573,RJ,49998,46314932,28017916
2013,11,361,RJ,171027,166979879,97664001
2013,1,77,RJ,95709,93160579,57527124
2013,2,249,RJ,363120,350573121,215750474
2013,12,249,RJ,229150,213364264,139216988
2013,7,158,RJ,56224,52308267,31226115
2013,2,245,RJ,139118,129974311,85899308
2013,5,160,RJ,79054,68611210,47705100
2013,4,361,RJ,79465,77306568,43928421
2013,5,160,RJ,255310,237587324,154481417
2014,11,386,RJ,69304,63993430,33696419
2014,12,77,RJ,105381,101250146,40191540
2014,6,158,RJ,77992,68110200,48069392
2014,3,249,ES,82780,77202920,49851336
2014,12,160,RJ,439134,392915514,184928045
2014,6,245,RJ,113241,109297232,63690919
2014,7,845,SP,161211,140640877,104632416
2014,12,245,RJ,75979,73097066,28742025
2014,3,158,RJ,94026,87027861,55250206
2014,10,149,ES,26275,24399750,15769441
2014,5,249,ES,135080,125793210,75783013
2014,9,158,RJ,159000,137758382,95004882
2014,10,249,ES,238012,225202485,122823177
2014,12,249,ES,90279,85184310,46499022
2014,10,158,RJ,317821,276422435,182218973
2014,6,361,RJ,175294,169794207,94893342
2014,1,245,RJ,95300,93012115,55175716
2014,11,361,RJ,159005,137507510,81247827
2014,4,589,RJ,70257,61510340,43423932
2014,6,249,RJ,79400,77134831,43890968
2014,4,573,RJ,75318,70527674,43554415
2014,2,65,ES,151543,139952270,94485537
2014,9,361,ES,95395,88828290,60631768
2014,5,249,SP,167229,145941170,102713128
2014,12,715,RJ,152515,142165821,61898045
2014,11,158,SP,160591,139923933,80030175
2014,7,160,ES,185852,172798790,109188584
2014,1,845,RJ,98671,92378400,59350608
2014,8,158,RJ,160268,139224615,101094067
2014,5,607,RJ,151351,141350844,86725480
2014,9,715,RJ,152096,142301321,84047675
2014,1,249,ES,151351,139208760,97218630
2014,12,361,ES,151353,142195470,59520477
2014,7,361,RJ,225781,218941120,126661383
2014,8,160,ES,94256,87539930,62965590
2014,3,160,RJ,581388,542604369,352602834
2014,6,715,RJ,201088,187556277,116970526
2014,7,607,RJ,152712,141813428,91746752
2014,7,573,RJ,149326,140995777,89861628
2014,5,249,RJ,80354,77856940,43914700
2014,12,361,RJ,253047,239428425,97841792
2014,7,249,RJ,149964,141838210,90245555
2014,6,160,RJ,98456,91956800,61643207
2014,6,160,RJ,900905,822143837,548525965
2014,7,158,RJ,318142,275973485,214748623
2014,2,361,RJ,145367,134716238,84942055
2014,3,249,RJ,79296,77210806,44384695
2014,5,715,RJ,149949,140311220,86112190
2014,7,249,RJ,562707,530523752,340991529
2014,1,160,RJ,278686,260503829,165306606
2014,10,249,RJ,0,1,0
2014,7,715,RJ,63469,59178655,35989638
2014,11,715,RJ,147295,139340628,66643692
2014,2,361,RJ,197546,192803499,100781288
2014,9,245,RJ,95932,92113110,47634214
2014,11,249,RJ,598029,567979646,277519331
2014,12,845,RJ,106539,100168285,45165214
2014,11,845,RJ,229070,199371558,120347060
2014,4,249,RJ,165085,157711055,96185138
2014,12,249,SP,160219,139855576,70910361
2014,8,160,RJ,42666,39799019,25616794
2014,7,160,SP,150950,131447519,96874566
2014,7,361,RJ,301294,283992699,181043481
2014,9,715,RJ,36519,34160239,19338787
2014,9,77,RJ,140188,134608240,77157638
2014,5,845,SP,159745,139077095,101403628
2014,6,249,ES,142412,132885500,87113409
2014,3,845,RJ,54142,50526562,31670366
2014,7,158,RJ,315028,273180413,207842169
2014,4,249,ES,251415,234617880,158124110
2014,8,361,RJ,204608,197225215,109909681
2014,8,845,RJ,106292,99444432,61213761
2014,4,23,RJ,75318,70527674,43554414
2014,11,249,SP,159657,139396233,79580628
2014,9,845,SP,160089,139461019,100280228
2014,11,160,RJ,872917,803868439,412180673
2014,1,361,RJ,298667,279345040,177210135
2014,1,361,RJ,116825,110939183,69853068
2014,12,158,RJ,157939,137027737,71603230
2014,3,245,RJ,95571,93103109,53297809
2014,8,249,RJ,243776,228806056,137045797
2014,7,160,RJ,279106,261615541,168064995
2014,10,361,RJ,159191,138389377,88946721
2014,10,65,RJ,48420,44832328,27170731
2014,10,845,SP,160887,140143904,90992799
2014,10,715,RJ,50868,47581818,28194354
2014,5,361,RJ,289339,270599970,166160890
2014,2,741,RJ,299019,279844296,174938766
2014,7,845,RJ,152018,141817406,91307539
2014,9,149,ES,56616,52575850,30732350
2014,9,65,RJ,95786,88550215,51767966
2014,9,158,RJ,157684,136730435,92851247
2014,12,158,RJ,318127,276055746,144206197
2014,12,249,RJ,336305,323813725,127041347
2014,11,628,ES,149867,141750843,67810718
2014,10,573,ES,150255,142471668,77359160
2014,8,160,RJ,727823,661616870,428341556
2014,12,628,RJ,128680,120437257,51396612
2014,5,77,RJ,65194,60340442,37238370
2014,9,249,RJ,292888,276888157,164131386
2014,9,573,RJ,66740,61757660,38151023
2014,9,361,RJ,298770,280163984,159394341
2014,5,158,RJ,159237,138440309,101778542
2014,10,361,ND,0,24,18
2014,12,607,RJ,152055,141213408,61573086
2014,4,97,MG,4,2880,4171
2014,12,275,RJ,0,0,10
2014,5,160,RJ,227877,202139708,144754899
2014,2,160,RJ,104205,96681200,63721673
2014,9,160,RJ,127955,119894000,70707386
2014,10,160,RJ,443555,394874895,244182602
2014,3,249,RJ,150882,141120380,88388159
2014,8,361,ES,192379,179128000,108097742
2014,7,715,RJ,454166,425939377,265359957
2014,2,77,RJ,79396,77478558,40627960
2014,9,249,SP,159966,139602333,94058306
2014,2,249,ES,82780,77202920,49851336
2014,5,160,RJ,280871,262845527,177288710
2014,4,249,RJ,63005,58414800,33580199
2014,3,65,ES,146340,135737130,92252241
2014,8,249,ES,79770,74458690,54581128
2014,10,77,ES,104939,98056970,54356064
2014,1,160,RJ,43908,40931035,27156911
2014,2,628,ES,152392,144286700,87065322
2014,3,455,RJ,99576,97172110,55734044
2014,8,573,RJ,155940,141361883,92950315
2014,12,361,RJ,678922,636542738,271314890
2014,9,845,RJ,63849,55880440,37647197
2014,5,149,ES,151500,141458940,85051192
2014,7,845,RJ,191067,172687308,119447759
2014,3,158,RJ,157533,136473547,102080689
2014,10,715,RJ,304386,284753242,155059122
2014,10,245,RJ,96457,92932076,42451259
2014,6,845,SP,158266,138813020,103339210
2014,11,249,ES,213273,201228280,97316258
2014,4,715,RJ,151181,141569142,87423884
2014,8,715,RJ,38633,36021885,23736362
2014,7,160,RJ,119197,111518810,78849659
2014,5,361,RJ,245199,238841645,131749371
2014,7,249,ES,155200,144941530,96587305
2014,8,249,SP,160328,139453394,98475068
2014,8,158,RJ,158371,139129301,90711169
2014,4,158,RJ,521575,455530950,334669354
2014,1,77,RJ,103390,100767414,60784599
2014,6,815,RJ,68621,59885100,42293397
2014,7,607,RJ,154838,144587467,93122074
2014,11,77,ES,102870,96777910,59682623
2014,1,249,RJ,316495,302287356,187841977
2014,6,607,RJ,153330,134884032,90305745
2014,10,77,RJ,121818,117261850,61623202
2014,12,845,SP,168717,147239444,83633096
2014,4,361,RJ,100012,97596926,53009910
2014,4,249,RJ,150895,141298057,87258703
2014,9,815,RJ,75748,66446600,44664065
2014,10,275,RJ,0,1,15
2014,10,239,RJ,0,0,20
2014,10,361,RJ,112426,108347892,53000470
2014,6,77,RJ,197916,186441202,116979942
2014,9,361,RJ,112871,108421207,58990123
2014,4,158,SP,158488,138328280,97610303
2014,1,158,RJ,159770,138728010,104580342
2014,5,845,RJ,98857,92540078,57031040
2014,8,573,RJ,11333,10507320,2400000
2014,3,160,RJ,84280,78599560,50041332
2014,5,245,RJ,72710,70302440,37912179
2014,1,249,SP,167939,146526846,106949375
2014,10,249,RJ,112550,107794976,56931132
2014,2,249,RJ,181361,175609580,99357661
2014,8,715,RJ,156085,146270921,91759544
2015,10,628,ND,0,1,200
2015,1,249,RJ,399282,372404827,134461801
2015,1,77,ES,295271,278178810,90299493
2015,7,160,ES,50337,47421980,17651148
2015,1,845,SP,160432,139960733,54708580
2015,7,160,RJ,238102,220760960,74835322
2015,5,158,RJ,159083,138147758,53998150
2015,1,845,RJ,146851,128988350,61348976
2015,4,249,RJ,446537,419696134,126086867
2015,5,845,RJ,166933,145324376,55904062
2015,10,845,SP,315149,274921284,79638135
2015,10,715,RJ,154349,145758586,32284484
2015,1,158,RJ,159197,137769009,56840492
2015,5,160,RJ,151414,131548444,49885471
2015,5,249,RJ,141589,122308976,47936693
2015,9,715,ES,150383,142524276,39917085
2015,3,77,ES,298552,281516510,77129670
2015,7,160,SP,150922,131136149,49823659
2015,3,455,RJ,109422,105341007,23939555
2015,7,361,RJ,87433,84822372,24104463
2015,6,455,RJ,108735,105630932,30578517
2015,7,245,RJ,90791,88141291,26681376
2015,7,361,ND,0,16,37
2015,6,160,RJ,510138,462940442,163904018
2015,11,158,SP,152972,132932465,38849429
2015,9,245,RJ,282269,276517780,67245590
2015,6,607,RJ,149316,139362535,47637765
2015,7,715,RJ,150360,139564162,45281786
2015,1,160,RJ,732624,672328827,236648051
2015,5,77,ES,433912,407837390,119507637
2015,6,249,ND,0,60,60
2015,6,249,RJ,151795,132076568,55441591
2015,9,160,SP,159606,139383595,38391995
2015,11,715,SP,150340,139350654,33967204
2015,12,845,SP,303866,264634804,69917247
2015,10,245,RJ,95192,92409796,17674220
2015,2,160,RJ,762060,691385116,185091628
2015,2,249,ES,75424,71308885,16358443
2015,12,249,RJ,324514,306100431,68603217
2015,9,845,RJ,232194,202454876,66596114
2015,3,158,RJ,531236,462854922,165171787
2015,1,607,RJ,152150,142418806,47022942
2015,6,97,MG,1,180,302
2015,9,160,RJ,443267,393557046,114983218
2015,8,245,RJ,150385,140495969,40373634
2015,8,160,RJ,582563,534873390,163787245
2015,4,160,RJ,1211169,1098104653,346657218
2015,3,361,RJ,82941,79768444,19286485
2015,10,249,RJ,792104,738815440,185896872
2015,1,589,RJ,77303,67717480,34347521
2015,5,361,ES,147219,139348809,42459775
2015,1,715,RJ,228786,212739668,71758241
2015,1,245,RJ,96215,92590795,20073484
2015,2,715,RJ,151999,141470019,34576026
2015,8,249,RJ,763912,710917937,213445338
2015,9,158,RJ,158325,138186247,39183062
2015,4,845,SP,320253,278558101,96677888
2015,6,845,SP,312996,272914280,111374754
2015,12,361,RJ,583494,546537474,112556493
2015,5,249,ES,100488,94648520,27833316
2015,9,845,SP,313964,273390681,77412888
2015,3,715,RJ,152584,141970182,43833680
2015,10,361,RJ,298228,276410350,64247914
2015,2,845,RJ,159371,138254296,58697736
2015,4,361,RJ,99815,96900701,24529907
2015,4,249,ND,0,10,4
2015,4,77,RJ,125291,120417460,33280591
2015,5,158,RJ,315822,273961649,104051729
2015,10,160,SP,295233,256993631,72807800
2015,3,249,RJ,0,4,12
2015,11,160,RJ,872983,775306214,222657847
2015,7,158,SP,157890,137427070,52125072
2015,2,160,RJ,605311,545820506,149566741
2015,7,607,RJ,152267,141425362,45609906
2015,8,573,ES,143489,134450610,40135505
2015,4,65,RJ,48301,46857014,12974033
2015,1,361,RJ,213569,205956130,46844640
2015,6,245,ES,129091,121473930,40796366
2015,11,607,RJ,150804,140254173,33912142
2015,1,160,RJ,159251,138739496,57242006
2015,3,845,SP,157477,137744786,50261882
2015,5,245,RJ,95548,92693598,28337292
2015,10,249,RJ,154220,132711175,39787249
2015,8,845,SP,315945,275193678,97577048
2015,4,160,RJ,299641,259826111,92172049
2015,2,715,ES,75424,71308885,16358443
2015,4,158,RJ,159485,139118488,50240825
2015,10,845,RJ,160019,139019025,40019682
2015,6,158,RJ,153058,132920677,55893341
2015,3,160,RJ,854945,769683025,262905659
2015,12,160,SP,297392,259049260,66735378
2015,11,845,RJ,418894,370378249,104878931
2015,5,715,ES,150009,141885212,43264448
2015,12,455,RJ,99532,96559160,19789647
2015,12,77,ES,185009,173987270,42291036
2015,3,249,SP,221617,193215950,68804842
2015,2,361,RJ,101053,97150840,17935685
2015,11,160,SP,151484,131805806,38472996
2015,12,589,RJ,67480,59087040,15521732
2015,11,845,SP,158929,138522562,41337784
2015,11,573,RJ,152639,141587634,34483736
2015,4,361,RJ,453948,425136701,119767173
2015,6,715,ES,149922,141742731,47151359
2015,6,715,RJ,148764,138356121,47651694
2015,9,249,RJ,397880,352335647,94324111
2015,12,158,RJ,154112,135819174,37291368
2015,6,160,RJ,1219987,1097715782,413409964
2015,12,160,RJ,755527,683526062,159297817
2015,7,361,RJ,293286,271183017,88324822
2015,12,715,RJ,149913,139688883,29159297
2015,3,845,RJ,95235,89206826,26843720
2015,3,245,RJ,96401,92685081,21765068
2015,9,160,RJ,149993,130328484,37120676
2015,9,77,ES,51354,48364320,16339691
2015,7,249,RJ,422275,378153753,139702885
2015,6,158,RJ,130229,120650955,39026676
2015,9,158,RJ,157994,138849949,40127573
2015,11,275,ND,0,58,464
2015,8,77,ES,238850,224888960,67722843
2015,4,149,RJ,157127,136511577,49493336
2015,8,160,SP,297174,259213809,89280571
2015,7,158,RJ,217614,189219908,75279850
2015,7,160,RJ,451281,410680570,143344894
2015,8,245,RJ,197173,194131194,53499814
2015,8,149,RJ,157613,136860155,49840955
2015,8,249,RJ,154712,135682728,48934455
2015,6,160,ES,93129,87735710,28209290
2015,5,715,RJ,151590,141834052,40571439
2015,1,249,RJ,0,5,3
2015,5,361,RJ,100375,97377194,25529879
2015,12,160,RJ,466050,404942388,109583949
2015,5,845,SP,167280,145952235,54725639
2015,7,158,RJ,158727,137351229,55234405
2015,5,160,SP,150765,131361482,47905694
2015,7,573,RJ,301884,263439328,105076534
2015,2,845,SP,160690,140668308,43255045
2015,5,160,RJ,1043359,932382904,334276128
2015,4,97,MG,4,3600,6165
2015,5,249,SP,159095,137934980,50550706
2015,6,160,SP,159123,138580311,55291427
2015,11,245,RJ,102496,99362371,21240966
2015,12,715,RJ,151706,140859028,29303228
2015,1,158,SP,160164,139807319,55908619
2015,1,361,ES,143693,135070410,56322245
2015,1,249,RJ,224627,209126768,70532070
2015,6,249,RJ,0,1,3
2015,10,158,RJ,154831,135017088,39948121
2015,4,361,ES,150725,142637390,38430032
2015,8,77,RJ,140209,134671020,33085729
2015,10,160,RJ,1042128,948804814,236681838
2015,12,715,ES,149828,141739275,32956741
2015,7,845,RJ,188253,170998537,58745628
2015,10,607,RJ,151177,140267849,32400310
2015,6,361,RJ,296237,276134404,94891627
2015,6,715,RJ,138293,128687077,40628076
2015,2,249,RJ,228503,212510719,64870760
2015,2,77,ES,151226,143266530,32132622
2015,8,361,RJ,302301,281683867,81433164
2015,2,249,SP,159392,138878652,40113381
2015,4,245,RJ,96619,92825975,23607399
2015,2,245,RJ,96495,92802261,17764497
2015,8,845,RJ,60538,53191650,18693707
2015,9,158,SP,154137,134199563,37076148
2015,12,361,ES,154520,145509700,29392365
2015,1,361,RJ,300477,280086624,94350791
2015,12,245,RJ,95651,92814042,17923045
2015,9,249,RJ,128779,120524586,26639075
2015,4,249,SP,249967,217409780,74469672
2015,5,249,RJ,81878,79433151,22998952
2015,8,249,ES,150494,142323633,39944690
2015,11,160,RJ,151498,140899042,34068050
2015,8,160,RJ,148497,129622917,45945542
2015,6,77,ES,71889,67688850,23938984
2015,8,158,RJ,154731,135652923,48940501
2015,3,715,ES,151015,142851495,41654071
2015,11,249,RJ,295236,269365485,67831417
2015,9,361,RJ,300635,278851101,62661164
2015,6,249,RJ,436809,402209979,150093780
2015,12,158,RJ,152474,132271274,35850121
2015,10,158,RJ,158835,138145795,39956397
2015,9,361,ES,143360,134962830,30125943
2015,10,361,ES,143429,135045260,30147457
2015,3,249,RJ,199232,189295002,48259957
2016,7,361,ND,0,25,113
2016,11,361,RJ,450090,409178299,115358831
2016,9,160,RJ,891020,789235214,222215518
2016,1,249,RJ,464172,438685499,82828406
2016,3,249,RJ,519056,484096077,73820273
2016,8,845,RJ,257015,228092448,58866974
2016,11,573,RJ,151178,141342051,37103368
